agent_id,role,ward,position,alt
64,PATIENT,4,26328,T
634,PATIENT,4,26328,T
736,HCW,6,26328,T
464,PATIENT,4,26328,T
664,PATIENT,4,26328,T
804,HCW,4,26328,T
924,HCW,4,26328,T
984,HCW,4,26328,T
934,HCW,4,26328,T
730,HCW,0,26328,T
374,PATIENT,4,26328,T
100,PATIENT,0,26328,T
300,PATIENT,0,26328,T
820,HCW,0,26328,T
177,PATIENT,7,26347,T
837,HCW,7,26347,T
591,PATIENT,1,26381,T
391,PATIENT,1,26381,T
191,PATIENT,1,26381,T
998,HCW,8,26440,T
372,PATIENT,2,26450,T
545,PATIENT,5,26486,T
185,PATIENT,5,26486,T
825,HCW,5,26486,T
385,PATIENT,5,26486,T
945,HCW,5,26486,T
470,PATIENT,0,26525,T
753,HCW,3,26582,T
742,HCW,2,26592,T
755,HCW,5,26610,T
49,PATIENT,9,26648,T
644,PATIENT,4,26816,T
403,PATIENT,3,26832,T
275,PATIENT,5,26883,T
708,HCW,8,26996,T
34,PATIENT,4,27010,T
17,PATIENT,7,27080,T
376,PATIENT,6,27098,T
539,PATIENT,9,27160,T
406,PATIENT,6,27289,T
713,HCW,3,27314,T
274,PATIENT,4,27344,T
853,HCW,3,27484,T
365,PATIENT,5,27538,T
904,HCW,4,27546,T
440,PATIENT,0,27622,T
30,PATIENT,0,27673,T
430,PATIENT,0,27673,T
800,HCW,0,27673,T
630,PATIENT,0,27673,T
340,PATIENT,0,27673,T
850,HCW,0,27673,T
540,PATIENT,0,27673,T
230,PATIENT,0,27673,T
140,PATIENT,0,27673,T
870,HCW,0,27701,T
627,PATIENT,7,27704,T
439,PATIENT,9,27767,T
239,PATIENT,9,27767,T
459,PATIENT,9,27767,T
639,PATIENT,9,27767,T
39,PATIENT,9,27767,T
939,HCW,9,27767,T
222,PATIENT,2,27767,T
949,HCW,9,27767,T
59,PATIENT,9,27767,T
259,PATIENT,9,27767,T
389,PATIENT,9,27767,T
189,PATIENT,9,27767,T
659,PATIENT,9,27767,T
749,HCW,9,27767,T
969,HCW,9,27767,T
269,PATIENT,9,27767,T
579,PATIENT,9,27767,T
879,HCW,9,27767,T
999,HCW,9,27767,T
669,PATIENT,9,27767,T
842,HCW,2,27767,T
309,PATIENT,9,27767,T
809,HCW,9,27767,T
69,PATIENT,9,27767,T
169,PATIENT,9,27767,T
179,PATIENT,9,27767,T
456,PATIENT,6,27767,T
929,HCW,9,27767,T
379,PATIENT,9,27767,T
469,PATIENT,9,27767,T
629,PATIENT,9,27767,T
862,HCW,2,27767,T
876,HCW,6,27767,T
29,PATIENT,9,27767,T
160,PATIENT,0,27767,T
462,PATIENT,2,27767,T
122,PATIENT,2,27767,T
522,PATIENT,2,27767,T
532,PATIENT,2,27767,T
747,HCW,7,27767,T
892,HCW,2,27767,T
22,PATIENT,2,27767,T
62,PATIENT,2,27767,T
332,PATIENT,2,27767,T
560,PATIENT,0,27767,T
662,PATIENT,2,27767,T
109,PATIENT,9,27767,T
56,PATIENT,6,27767,T
270,PATIENT,0,27767,T
132,PATIENT,2,27767,T
622,PATIENT,2,27767,T
412,PATIENT,2,27767,T
470,PATIENT,0,27767,T
856,HCW,6,27767,T
950,HCW,0,27767,T
218,PATIENT,8,27791,T
398,PATIENT,8,27791,T
957,HCW,7,27791,T
348,PATIENT,8,27791,T
148,PATIENT,8,27791,T
548,PATIENT,8,27791,T
909,HCW,9,27792,T
157,PATIENT,7,27811,T
627,PATIENT,7,27811,T
64,PATIENT,4,27844,T
154,PATIENT,4,27848,T
158,PATIENT,8,27898,T
844,HCW,4,27926,T
598,PATIENT,8,27929,T
486,PATIENT,6,27965,T
686,PATIENT,6,27965,T
886,HCW,6,27965,T
86,PATIENT,6,27965,T
286,PATIENT,6,27965,T
976,HCW,6,27965,T
546,PATIENT,6,27979,T
350,PATIENT,0,28057,T
719,HCW,9,28095,T
333,PATIENT,3,28169,T
824,HCW,4,28224,T
221,PATIENT,1,28254,T
834,HCW,4,28314,T
743,HCW,3,28323,T
186,PATIENT,6,28333,T
910,HCW,0,28340,T
30,PATIENT,0,28340,T
430,PATIENT,0,28340,T
800,HCW,0,28340,T
630,PATIENT,0,28340,T
878,HCW,8,28340,T
340,PATIENT,0,28340,T
850,HCW,0,28340,T
540,PATIENT,0,28340,T
230,PATIENT,0,28340,T
140,PATIENT,0,28340,T
810,HCW,0,28418,T
40,PATIENT,0,28427,T
738,HCW,8,28466,T
218,PATIENT,8,28466,T
338,PATIENT,8,28466,T
428,PATIENT,8,28466,T
498,PATIENT,8,28466,T
318,PATIENT,8,28466,T
18,PATIENT,8,28466,T
98,PATIENT,8,28466,T
138,PATIENT,8,28466,T
618,PATIENT,8,28466,T
808,HCW,8,28466,T
821,HCW,1,28466,T
28,PATIENT,8,28466,T
398,PATIENT,8,28466,T
118,PATIENT,8,28466,T
518,PATIENT,8,28466,T
726,HCW,6,28466,T
957,HCW,7,28466,T
228,PATIENT,8,28466,T
348,PATIENT,8,28466,T
988,HCW,8,28466,T
148,PATIENT,8,28466,T
548,PATIENT,8,28466,T
628,PATIENT,8,28466,T
223,PATIENT,3,28570,T
351,PATIENT,1,28573,T
707,HCW,7,28680,T
780,HCW,0,28697,T
678,PATIENT,8,28709,T
751,HCW,1,28729,T
212,PATIENT,2,28740,T
483,PATIENT,3,28829,T
119,PATIENT,9,28835,T
105,PATIENT,5,28914,T
356,PATIENT,6,28918,T
654,PATIENT,4,28937,T
998,HCW,8,28990,T
891,HCW,1,29097,T
45,PATIENT,5,29148,T
875,HCW,5,29148,T
4,PATIENT,4,29177,T
579,PATIENT,9,29237,T
884,HCW,4,29271,T
187,PATIENT,7,29346,T
831,HCW,1,29354,T
245,PATIENT,5,29354,T
859,HCW,9,29439,T
963,HCW,3,29486,T
261,PATIENT,1,29533,T
91,PATIENT,1,29545,T
864,HCW,4,29644,T
576,PATIENT,6,29661,T
344,PATIENT,4,29670,T
197,PATIENT,7,29759,T
917,HCW,7,29759,T
287,PATIENT,7,29759,T
237,PATIENT,7,29759,T
907,HCW,7,29759,T
87,PATIENT,7,29759,T
687,PATIENT,7,29759,T
617,PATIENT,7,29759,T
887,HCW,7,29759,T
977,HCW,7,29759,T
4,PATIENT,4,29874,T
